"","區域名","里數","鄰數","戶數","人口數","男","女","年月","地區"
"2731","田寮區","10","140","3331","7390","4102","3288","105.7","高雄市"
"2732","阿蓮區","12","275","9378","29171","14722","14449","105.7","高雄市"
"2733","路竹區","20","392","16901","53088","27114","25974","105.7","高雄市"
"2734","湖內區","14","255","10652","29665","15123","14542","105.7","高雄市"
"2735","茄萣區","15","304","10466","30426","15696","14730","105.7","高雄市"
"2736","永安區","6","81","5728","14051","7072","6979","105.7","高雄市"
"2737","彌陀區","12","206","6777","19653","10132","9521","105.7","高雄市"
"2738","梓官區","15","273","12561","36251","18716","17535","105.7","高雄市"
"2739","旗山區","21","377","13804","37515","19437","18078","105.7","高雄市"
"2740","美濃區","19","382","14613","40574","21281","19293","105.7","高雄市"
"2741","六龜區","12","215","5579","13310","7164","6146","105.7","高雄市"
"2742","甲仙區","7","91","2357","6226","3315","2911","105.7","高雄市"
"2743","杉林區","8","142","4806","12305","6729","5576","105.7","高雄市"
"2744","內門區","18","196","5084","14826","8034","6792","105.7","高雄市"
"2745","茂林區","3","19","582","1903","935","968","105.7","高雄市"
"2746","桃源區","8","39","1324","4210","2208","2002","105.7","高雄市"
"2747","那瑪夏區","3","20","853","3138","1621","1517","105.7","高雄市"
"2748","高雄市","891","17334","1078635","2778318","1379378","1398940","105.8","高雄市"
"2749","鹽埕區","21","228","10797","24728","12271","12457","105.8","高雄市"
"2750","鼓山區","38","719","56825","137557","66661","70896","105.8","高雄市"
"2751","左營區","39","710","78118","196828","94939","101889","105.8","高雄市"
"2752","楠梓區","37","803","68473","181202","89241","91961","105.8","高雄市"
"2753","三民一","41","651","32924","80554","39833","40721","105.8","高雄市"
"2754","三民二","45","1083","102651","264460","127498","136962","105.8","高雄市"
"2755","新興區","32","453","22672","51562","24836","26726","105.8","高雄市"
"2756","前金區","20","261","12504","27163","13048","14115","105.8","高雄市"
"2757","苓雅區","69","1240","72236","173437","83743","89694","105.8","高雄市"
"2758","前鎮區","59","1298","78420","191627","94312","97315","105.8","高雄市"
"2759","旗津區","13","212","11098","28925","14952","13973","105.8","高雄市"
"2760","小港區","38","697","66943","156502","77884","78618","105.8","高雄市"
"2761","鳳山一","41","1046","70686","179792","87715","92077","105.8","高雄市"
"2762","鳳山二","35","1007","67487","177606","87911","89695","105.8","高雄市"
"2763","林園區","24","517","25681","70274","35651","34623","105.8","高雄市"
"2764","大寮區","25","724","41675","111947","57452","54495","105.8","高雄市"
"2765","大樹區","18","370","13496","43073","22119","20954","105.8","高雄市"
"2766","大社區","9","174","12791","34621","17568","17053","105.8","高雄市"
"2767","仁武區","16","388","31776","83714","42586","41128","105.8","高雄市"
"2768","鳥松區","7","191","17944","44142","22470","21672","105.8","高雄市"
"2769","岡山區","33","530","34787","97687","48514","49173","105.8","高雄市"
"2770","橋頭區","17","347","13372","37411","19029","18382","105.8","高雄市"
"2771","燕巢區","11","278","10435","30009","15886","14123","105.8","高雄市"
"2772","田寮區","10","140","3331","7381","4096","3285","105.8","高雄市"
"2773","阿蓮區","12","275","9381","29154","14713","14441","105.8","高雄市"
"2774","路竹區","20","392","16905","53068","27101","25967","105.8","高雄市"
"2775","湖內區","14","255","10677","29714","15135","14579","105.8","高雄市"
"2776","茄萣區","15","304","10476","30433","15701","14732","105.8","高雄市"
"2777","永安區","6","81","5731","14045","7071","6974","105.8","高雄市"
"2778","彌陀區","12","206","6772","19632","10116","9516","105.8","高雄市"
"2779","梓官區","15","273","12556","36250","18709","17541","105.8","高雄市"
"2780","旗山區","21","377","13816","37466","19406","18060","105.8","高雄市"
"2781","美濃區","19","382","14632","40531","21258","19273","105.8","高雄市"
"2782","六龜區","12","215","5567","13278","7141","6137","105.8","高雄市"
"2783","甲仙區","7","91","2351","6207","3305","2902","105.8","高雄市"
"2784","杉林區","8","142","4808","12292","6728","5564","105.8","高雄市"
"2785","內門區","18","196","5082","14802","8019","6783","105.8","高雄市"
"2786","茂林區","3","19","582","1897","934","963","105.8","高雄市"
"2787","桃源區","8","39","1325","4214","2208","2006","105.8","高雄市"
"2788","那瑪夏區","3","20","852","3133","1618","1515","105.8","高雄市"
"2789","高雄市","891","17334","1080508","2778332","1379143","1399189","105.9","高雄市"
"2790","鹽埕區","21","228","10800","24680","12237","12443","105.9","高雄市"
"2791","鼓山區","38","719","57059","137710","66695","71015","105.9","高雄市"
"2792","左營區","39","710","78261","196765","94914","101851","105.9","高雄市"
"2793","楠梓區","37","803","68743","181426","89348","92078","105.9","高雄市"
"2794","三民一","41","651","32957","80482","39817","40665","105.9","高雄市"
"2795","三民二","45","1083","102841","264481","127472","137009","105.9","高雄市"
"2796","新興區","32","453","22709","51501","24794","26707","105.9","高雄市"
"2797","前金區","20","261","12513","27138","13037","14101","105.9","高雄市"
"2798","苓雅區","69","1240","72253","173184","83631","89553","105.9","高雄市"
"2799","前鎮區","59","1298","78486","191526","94239","97287","105.9","高雄市"
"2800","旗津區","13","212","11105","28924","14951","13973","105.9","高雄市"
"2801","小港區","38","697","67089","156626","77916","78710","105.9","高雄市"
"2802","鳳山一","41","1046","70795","179764","87633","92131","105.9","高雄市"
"2803","鳳山二","35","1007","67585","177740","87972","89768","105.9","高雄市"
"2804","林園區","24","517","25702","70219","35628","34591","105.9","高雄市"
"2805","大寮區","25","724","41738","112029","57472","54557","105.9","高雄市"
"2806","大樹區","18","370","13517","43082","22125","20957","105.9","高雄市"
"2807","大社區","9","174","12802","34609","17558","17051","105.9","高雄市"
"2808","仁武區","16","388","31909","83879","42654","41225","105.9","高雄市"
"2809","鳥松區","7","191","18014","44225","22516","21709","105.9","高雄市"
"2810","岡山區","33","530","34836","97608","48490","49118","105.9","高雄市"
"2811","橋頭區","17","347","13420","37432","19042","18390","105.9","高雄市"
"2812","燕巢區","11","278","10440","30006","15877","14129","105.9","高雄市"
"2813","田寮區","10","140","3324","7364","4083","3281","105.9","高雄市"
"2814","阿蓮區","12","275","9398","29145","14702","14443","105.9","高雄市"
"2815","路竹區","20","392","16912","53037","27075","25962","105.9","高雄市"
"2816","湖內區","14","255","10701","29737","15140","14597","105.9","高雄市"
"2817","茄萣區","15","304","10481","30447","15720","14727","105.9","高雄市"
"2818","永安區","6","81","5728","14032","7062","6970","105.9","高雄市"
"2819","彌陀區","12","206","6770","19600","10101","9499","105.9","高雄市"
"2820","梓官區","15","273","12572","36237","18700","17537","105.9","高雄市"
"2821","旗山區","21","377","13821","37444","19390","18054","105.9","高雄市"
"2822","美濃區","19","382","14649","40469","21229","19240","105.9","高雄市"
"2823","六龜區","12","215","5567","13266","7130","6136","105.9","高雄市"
"2824","甲仙區","7","91","2350","6225","3313","2912","105.9","高雄市"
"2825","杉林區","8","142","4812","12274","6717","5557","105.9","高雄市"
"2826","內門區","18","196","5091","14776","8002","6774","105.9","高雄市"
"2827","茂林區","3","19","582","1897","936","961","105.9","高雄市"
"2828","桃源區","8","39","1323","4218","2208","2010","105.9","高雄市"
"2829","那瑪夏區","3","20","853","3128","1617","1511","105.9","高雄市"
"2830","高雄市","891","17335","1080598","2778375","1378994","1399381","105.10","高雄市"
"2831","鹽埕區","21","228","10819","24688","12239","12449","105.10","高雄市"
"2832","鼓山區","38","719","57107","137864","66750","71114","105.10","高雄市"
"2833","左營區","39","710","78257","196813","94916","101897","105.10","高雄市"
"2834","楠梓區","37","803","68804","181541","89415","92126","105.10","高雄市"
"2835","三民一","41","651","32943","80444","39776","40668","105.10","高雄市"
"2836","三民二","45","1083","102815","264423","127413","137010","105.10","高雄市"
"2837","新興區","32","453","22688","51437","24764","26673","105.10","高雄市"
"2838","前金區","20","261","12516","27137","13020","14117","105.10","高雄市"
"2839","苓雅區","69","1240","72204","173117","83607","89510","105.10","高雄市"
"2840","前鎮區","59","1298","78433","191361","94144","97217","105.10","高雄市"
"2841","旗津區","13","212","11106","28941","14966","13975","105.10","高雄市"
"2842","小港區","38","697","67150","156738","77956","78782","105.10","高雄市"
"2843","鳳山一","41","1046","70795","179736","87612","92124","105.10","高雄市"
"2844","鳳山二","35","1007","67605","177734","87964","89770","105.10","高雄市"
"2845","林園區","24","517","25701","70220","35633","34587","105.10","高雄市"
"2846","大寮區","25","724","41776","112091","57500","54591","105.10","高雄市"
"2847","大樹區","18","370","13518","43090","22115","20975","105.10","高雄市"
"2848","大社區","9","174","12807","34599","17553","17046","105.10","高雄市"
"2849","仁武區","16","388","31960","83985","42701","41284","105.10","高雄市"
"2850","鳥松區","7","191","18016","44229","22514","21715","105.10","高雄市"
"2851","岡山區","33","530","34812","97570","48471","49099","105.10","高雄市"
"2852","橋頭區","17","347","13427","37450","19053","18397","105.10","高雄市"
"2853","燕巢區","11","278","10446","29991","15857","14134","105.10","高雄市"
"2854","田寮區","10","140","3315","7359","4078","3281","105.10","高雄市"
"2855","阿蓮區","12","275","9385","29125","14693","14432","105.10","高雄市"
"2856","路竹區","20","392","16902","53024","27079","25945","105.10","高雄市"
"2857","湖內區","14","256","10704","29772","15166","14606","105.10","高雄市"
"2858","茄萣區","15","304","10466","30422","15700","14722","105.10","高雄市"
"2859","永安區","6","81","5730","14033","7064","6969","105.10","高雄市"
"2860","彌陀區","12","206","6763","19565","10089","9476","105.10","高雄市"
"2861","梓官區","15","273","12580","36278","18718","17560","105.10","高雄市"
"2862","旗山區","21","377","13809","37407","19362","18045","105.10","高雄市"
"2863","美濃區","19","382","14661","40466","21225","19241","105.10","高雄市"
"2864","六龜區","12","215","5570","13240","7107","6133","105.10","高雄市"
"2865","甲仙區","7","91","2347","6215","3309","2906","105.10","高雄市"
"2866","杉林區","8","142","4808","12254","6709","5545","105.10","高雄市"
"2867","內門區","18","196","5090","14766","7995","6771","105.10","高雄市"
"2868","茂林區","3","19","584","1900","939","961","105.10","高雄市"
"2869","桃源區","8","39","1324","4218","2202","2016","105.10","高雄市"
"2870","那瑪夏區","3","20","855","3132","1620","1512","105.10","高雄市"
"2871","高雄市","891","17334","1082096","2778770","1378987","1399783","105.11","高雄市"
"2872","鹽埕區","21","228","10829","24663","12232","12431","105.11","高雄市"
"2873","鼓山區","38","719","57211","137974","66794","71180","105.11","高雄市"
"2874","左營區","39","710","78351","196835","94917","101918","105.11","高雄市"
"2875","楠梓區","37","803","68920","181632","89421","92211","105.11","高雄市"
"2876","三民一","41","651","33002","80401","39743","40658","105.11","高雄市"
"2877","三民二","45","1083","102981","264456","127395","137061","105.11","高雄市"
"2878","新興區","32","453","22718","51439","24763","26676","105.11","高雄市"
"2879","前金區","20","261","12549","27162","13036","14126","105.11","高雄市"
"2880","苓雅區","69","1240","72237","172995","83513","89482","105.11","高雄市"
"2881","前鎮區","59","1298","78532","191320","94120","97200","105.11","高雄市"
"2882","旗津區","13","212","11110","28936","14968","13968","105.11","高雄市"
"2883","小港區","38","697","67257","156910","78033","78877","105.11","高雄市"
"2884","鳳山一","41","1046","70923","179841","87618","92223","105.11","高雄市"
"2885","鳳山二","35","1007","67726","177812","87976","89836","105.11","高雄市"
"2886","林園區","24","517","25707","70188","35610","34578","105.11","高雄市"
