"","區域名","里數","鄰數","戶數","人口數","男","女","年月","地區"
"2184","湖內區",14,260,10318,29378,15041,14337,103.9,"高雄市"
"2185","茄萣區",15,339,10380,30681,15888,14793,103.9,"高雄市"
"2186","永安區",6,81,5822,14149,7110,7039,103.9,"高雄市"
"2187","彌陀區",12,227,6722,19917,10305,9612,103.9,"高雄市"
"2188","梓官區",15,286,12418,36368,18787,17581,103.9,"高雄市"
"2189","旗山區",21,381,13877,38183,19802,18381,103.9,"高雄市"
"2190","美濃區",19,389,14469,41333,21614,19719,103.9,"高雄市"
"2191","六龜區",12,221,5663,13734,7417,6317,103.9,"高雄市"
"2192","甲仙區",7,103,2372,6426,3413,3013,103.9,"高雄市"
"2193","杉林區",8,143,4841,12614,6864,5750,103.9,"高雄市"
"2194","內門區",18,207,5060,15215,8244,6971,103.9,"高雄市"
"2195","茂林區",3,19,584,1906,947,959,103.9,"高雄市"
"2196","桃源區",8,39,1314,4289,2256,2033,103.9,"高雄市"
"2197","那瑪夏區",3,20,861,3210,1671,1539,103.9,"高雄市"
"2198","高雄市",891,17624,1063871,2777773,1382805,1394968,103.1,"高雄市"
"2199","鹽埕區",21,232,10892,25454,12699,12755,103.1,"高雄市"
"2200","鼓山區",38,722,55452,135563,65825,69738,103.1,"高雄市"
"2201","左營區",39,760,77058,195529,94859,100670,103.1,"高雄市"
"2202","楠梓區",37,803,66034,178356,88114,90242,103.1,"高雄市"
"2203","三民一",41,659,33110,82438,40903,41535,103.1,"高雄市"
"2204","三民二",45,1084,101750,265026,127970,137056,103.1,"高雄市"
"2205","新興區",32,456,22784,52614,25322,27292,103.1,"高雄市"
"2206","前金區",20,263,12557,27825,13398,14427,103.1,"高雄市"
"2207","苓雅區",69,1248,72205,175977,85116,90861,103.1,"高雄市"
"2208","前鎮區",59,1298,78022,193989,95867,98122,103.1,"高雄市"
"2209","旗津區",13,212,10946,28967,15029,13938,103.1,"高雄市"
"2210","小港區",38,697,65893,156037,77812,78225,103.1,"高雄市"
"2211","鳳山一",41,1052,69633,179031,87674,91357,103.1,"高雄市"
"2212","鳳山二",35,1007,65665,174555,86610,87945,103.1,"高雄市"
"2213","林園區",24,525,25375,70426,35850,34576,103.1,"高雄市"
"2214","大寮區",25,747,40841,111073,57214,53859,103.1,"高雄市"
"2215","大樹區",18,376,13276,43206,22215,20991,103.1,"高雄市"
"2216","大社區",9,175,12629,34372,17535,16837,103.1,"高雄市"
"2217","仁武區",16,389,30202,80715,41274,39441,103.1,"高雄市"
"2218","鳥松區",7,192,17482,43671,22197,21474,103.1,"高雄市"
"2219","岡山區",33,540,34414,97710,48616,49094,103.1,"高雄市"
"2220","橋頭區",17,359,13185,37158,18951,18207,103.1,"高雄市"
"2221","燕巢區",11,288,10340,30421,16129,14292,103.1,"高雄市"
"2222","田寮區",10,154,3416,7697,4270,3427,103.1,"高雄市"
"2223","阿蓮區",12,276,9378,29549,14923,14626,103.1,"高雄市"
"2224","路竹區",20,395,16643,53000,27087,25913,103.1,"高雄市"
"2225","湖內區",14,260,10320,29387,15052,14335,103.1,"高雄市"
"2226","茄萣區",15,339,10377,30682,15889,14793,103.1,"高雄市"
"2227","永安區",6,81,5821,14161,7117,7044,103.1,"高雄市"
"2228","彌陀區",12,227,6714,19911,10291,9620,103.1,"高雄市"
"2229","梓官區",15,286,12419,36374,18796,17578,103.1,"高雄市"
"2230","旗山區",21,381,13875,38166,19793,18373,103.1,"高雄市"
"2231","美濃區",19,389,14476,41358,21620,19738,103.1,"高雄市"
"2232","六龜區",12,221,5659,13733,7417,6316,103.1,"高雄市"
"2233","甲仙區",7,103,2372,6423,3410,3013,103.1,"高雄市"
"2234","杉林區",8,143,4842,12600,6854,5746,103.1,"高雄市"
"2235","內門區",18,207,5059,15215,8237,6978,103.1,"高雄市"
"2236","茂林區",3,19,583,1909,947,962,103.1,"高雄市"
"2237","桃源區",8,39,1312,4290,2258,2032,103.1,"高雄市"
"2238","那瑪夏區",3,20,860,3205,1665,1540,103.1,"高雄市"
"2239","高雄市",891,17624,1063946,2778155,1382820,1395335,103.11,"高雄市"
"2240","鹽埕區",21,232,10885,25450,12692,12758,103.11,"高雄市"
"2241","鼓山區",38,722,55446,135592,65840,69752,103.11,"高雄市"
"2242","左營區",39,760,77044,195554,94873,100681,103.11,"高雄市"
"2243","楠梓區",37,803,66065,178448,88159,90289,103.11,"高雄市"
"2244","三民一",41,659,33092,82410,40886,41524,103.11,"高雄市"
"2245","三民二",45,1084,101758,265067,127972,137095,103.11,"高雄市"
"2246","新興區",32,456,22774,52613,25320,27293,103.11,"高雄市"
"2247","前金區",20,263,12551,27817,13396,14421,103.11,"高雄市"
"2248","苓雅區",69,1248,72196,175963,85118,90845,103.11,"高雄市"
"2249","前鎮區",59,1298,78036,193933,95801,98132,103.11,"高雄市"
"2250","旗津區",13,212,10944,28957,15018,13939,103.11,"高雄市"
"2251","小港區",38,697,65905,156075,77839,78236,103.11,"高雄市"
"2252","鳳山一",41,1052,69623,179125,87670,91455,103.11,"高雄市"
"2253","鳳山二",35,1007,65678,174665,86670,87995,103.11,"高雄市"
"2254","林園區",24,525,25391,70478,35870,34608,103.11,"高雄市"
"2255","大寮區",25,747,40834,111059,57211,53848,103.11,"高雄市"
"2256","大樹區",18,376,13278,43210,22215,20995,103.11,"高雄市"
"2257","大社區",9,175,12648,34399,17554,16845,103.11,"高雄市"
"2258","仁武區",16,389,30249,80773,41285,39488,103.11,"高雄市"
"2259","鳥松區",7,192,17486,43711,22206,21505,103.11,"高雄市"
"2260","岡山區",33,540,34414,97730,48637,49093,103.11,"高雄市"
"2261","橋頭區",17,359,13185,37173,18951,18222,103.11,"高雄市"
"2262","燕巢區",11,288,10337,30392,16106,14286,103.11,"高雄市"
"2263","田寮區",10,154,3412,7694,4263,3431,103.11,"高雄市"
"2264","阿蓮區",12,276,9384,29558,14923,14635,103.11,"高雄市"
"2265","路竹區",20,395,16661,53020,27101,25919,103.11,"高雄市"
"2266","湖內區",14,260,10319,29382,15046,14336,103.11,"高雄市"
"2267","茄萣區",15,339,10379,30672,15878,14794,103.11,"高雄市"
"2268","永安區",6,81,5816,14149,7108,7041,103.11,"高雄市"
"2269","彌陀區",12,227,6716,19906,10289,9617,103.11,"高雄市"
"2270","梓官區",15,286,12421,36378,18782,17596,103.11,"高雄市"
"2271","旗山區",21,381,13864,38143,19776,18367,103.11,"高雄市"
"2272","美濃區",19,389,14470,41325,21609,19716,103.11,"高雄市"
"2273","六龜區",12,221,5659,13702,7402,6300,103.11,"高雄市"
"2274","甲仙區",7,103,2370,6436,3409,3027,103.11,"高雄市"
"2275","杉林區",8,143,4838,12579,6840,5739,103.11,"高雄市"
"2276","內門區",18,207,5058,15204,8233,6971,103.11,"高雄市"
"2277","茂林區",3,19,584,1913,949,964,103.11,"高雄市"
"2278","桃源區",8,39,1315,4298,2261,2037,103.11,"高雄市"
"2279","那瑪夏區",3,20,861,3202,1662,1540,103.11,"高雄市"
"2280","高雄市",891,17624,1064667,2778992,1382998,1395994,103.12,"高雄市"
"2281","鹽埕區",21,232,10894,25400,12663,12737,103.12,"高雄市"
"2282","鼓山區",38,722,55501,135667,65877,69790,103.12,"高雄市"
"2283","左營區",39,760,77053,195643,94873,100770,103.12,"高雄市"
"2284","楠梓區",37,803,66137,178532,88198,90334,103.12,"高雄市"
"2285","三民一",41,659,33070,82323,40819,41504,103.12,"高雄市"
"2286","三民二",45,1084,101815,265296,128040,137256,103.12,"高雄市"
"2287","新興區",32,456,22730,52534,25292,27242,103.12,"高雄市"
"2288","前金區",20,263,12557,27832,13392,14440,103.12,"高雄市"
"2289","苓雅區",69,1248,72170,175854,85047,90807,103.12,"高雄市"
"2290","前鎮區",59,1298,78093,193952,95757,98195,103.12,"高雄市"
"2291","旗津區",13,212,10954,28958,15010,13948,103.12,"高雄市"
"2292","小港區",38,697,66012,156171,77893,78278,103.12,"高雄市"
"2293","鳳山一",41,1052,69643,179129,87695,91434,103.12,"高雄市"
"2294","鳳山二",35,1007,65797,174964,86804,88160,103.12,"高雄市"
"2295","林園區",24,525,25394,70476,35853,34623,103.12,"高雄市"
"2296","大寮區",25,747,40902,111191,57243,53948,103.12,"高雄市"
"2297","大樹區",18,376,13296,43190,22200,20990,103.12,"高雄市"
"2298","大社區",9,175,12658,34455,17566,16889,103.12,"高雄市"
"2299","仁武區",16,389,30353,80994,41381,39613,103.12,"高雄市"
"2300","鳥松區",7,192,17499,43735,22235,21500,103.12,"高雄市"
"2301","岡山區",33,540,34443,97751,48636,49115,103.12,"高雄市"
"2302","橋頭區",17,359,13185,37198,18957,18241,103.12,"高雄市"
"2303","燕巢區",11,288,10340,30397,16116,14281,103.12,"高雄市"
"2304","田寮區",10,154,3405,7680,4254,3426,103.12,"高雄市"
"2305","阿蓮區",12,276,9386,29566,14921,14645,103.12,"高雄市"
"2306","路竹區",20,395,16686,53064,27123,25941,103.12,"高雄市"
"2307","湖內區",14,260,10346,29399,15050,14349,103.12,"高雄市"
"2308","茄萣區",15,339,10404,30690,15882,14808,103.12,"高雄市"
"2309","永安區",6,81,5806,14148,7107,7041,103.12,"高雄市"
"2310","彌陀區",12,227,6701,19854,10274,9580,103.12,"高雄市"
"2311","梓官區",15,286,12429,36384,18782,17602,103.12,"高雄市"
"2312","旗山區",21,381,13856,38100,19770,18330,103.12,"高雄市"
"2313","美濃區",19,389,14480,41258,21586,19672,103.12,"高雄市"
"2314","六龜區",12,221,5646,13663,7384,6279,103.12,"高雄市"
"2315","甲仙區",7,103,2372,6420,3401,3019,103.12,"高雄市"
"2316","杉林區",8,143,4831,12531,6821,5710,103.12,"高雄市"
"2317","內門區",18,207,5063,15178,8224,6954,103.12,"高雄市"
"2318","茂林區",3,19,584,1915,948,967,103.12,"高雄市"
"2319","桃源區",8,39,1315,4296,2262,2034,103.12,"高雄市"
"2320","那瑪夏區",3,20,861,3204,1662,1542,103.12,"高雄市"
"2321","高雄市",891,17624,1065667,2779355,1383118,1396237,104.1,"高雄市"
"2322","鹽埕區",21,232,10887,25411,12674,12737,104.1,"高雄市"
"2323","鼓山區",38,722,55541,135759,65934,69825,104.1,"高雄市"
"2324","左營區",39,760,77136,195777,94928,100849,104.1,"高雄市"
"2325","楠梓區",37,803,66223,178666,88237,90429,104.1,"高雄市"
"2326","三民一",41,659,33074,82241,40784,41457,104.1,"高雄市"
"2327","三民二",45,1084,101884,265370,128064,137306,104.1,"高雄市"
"2328","新興區",32,456,22726,52540,25290,27250,104.1,"高雄市"
"2329","前金區",20,263,12546,27733,13346,14387,104.1,"高雄市"
"2330","苓雅區",69,1248,72201,175762,84957,90805,104.1,"高雄市"
"2331","前鎮區",59,1298,78125,193842,95698,98144,104.1,"高雄市"
"2332","旗津區",13,212,10955,28907,14986,13921,104.1,"高雄市"
"2333","小港區",38,697,66080,156205,77922,78283,104.1,"高雄市"
"2334","鳳山一",41,1052,69766,179311,87754,91557,104.1,"高雄市"
"2335","鳳山二",35,1007,65903,175101,86873,88228,104.1,"高雄市"
"2336","林園區",24,525,25419,70485,35843,34642,104.1,"高雄市"
"2337","大寮區",25,747,40940,111231,57256,53975,104.1,"高雄市"
"2338","大樹區",18,376,13313,43237,22213,21024,104.1,"高雄市"
"2339","大社區",9,175,12665,34449,17557,16892,104.1,"高雄市"
"2340","仁武區",16,389,30409,81088,41444,39644,104.1,"高雄市"
"2341","鳥松區",7,192,17539,43809,22293,21516,104.1,"高雄市"
"2342","岡山區",33,540,34467,97787,48653,49134,104.1,"高雄市"
"2343","橋頭區",17,359,13198,37227,18976,18251,104.1,"高雄市"
"2344","燕巢區",11,288,10338,30364,16113,14251,104.1,"高雄市"
"2345","田寮區",10,154,3399,7643,4235,3408,104.1,"高雄市"
"2346","阿蓮區",12,276,9395,29555,14909,14646,104.1,"高雄市"
"2347","路竹區",20,395,16699,53071,27140,25931,104.1,"高雄市"
"2348","湖內區",14,260,10385,29418,15070,14348,104.1,"高雄市"
"2349","茄萣區",15,339,10441,30649,15854,14795,104.1,"高雄市"
"2350","永安區",6,81,5805,14111,7087,7024,104.1,"高雄市"
"2351","彌陀區",12,227,6714,19827,10260,9567,104.1,"高雄市"
"2352","梓官區",15,286,12449,36406,18805,17601,104.1,"高雄市"
"2353","旗山區",21,381,13847,38079,19766,18313,104.1,"高雄市"
"2354","美濃區",19,389,14502,41167,21537,19630,104.1,"高雄市"
"2355","六龜區",12,221,5653,13652,7382,6270,104.1,"高雄市"
"2356","甲仙區",7,103,2380,6415,3399,3016,104.1,"高雄市"
"2357","杉林區",8,143,4832,12520,6814,5706,104.1,"高雄市"
"2358","內門區",18,207,5066,15158,8214,6944,104.1,"高雄市"
"2359","茂林區",3,19,584,1910,943,967,104.1,"高雄市"
"2360","桃源區",8,39,1317,4278,2255,2023,104.1,"高雄市"
"2361","那瑪夏區",3,20,864,3194,1653,1541,104.1,"高雄市"
"2362","高雄市",891,17624,1066150,2779527,1383011,1396516,104.2,"高雄市"
"2363","鹽埕區",21,232,10888,25379,12649,12730,104.2,"高雄市"
"2364","鼓山區",38,722,55594,135910,65986,69924,104.2,"高雄市"
"2365","左營區",39,760,77172,195820,94907,100913,104.2,"高雄市"
"2366","楠梓區",37,803,66285,178746,88293,90453,104.2,"高雄市"
"2367","三民一",41,659,33068,82189,40768,41421,104.2,"高雄市"
"2368","三民二",45,1084,101885,265339,128015,137324,104.2,"高雄市"
"2369","新興區",32,456,22728,52517,25280,27237,104.2,"高雄市"
"2370","前金區",20,263,12553,27728,13352,14376,104.2,"高雄市"
"2371","苓雅區",69,1248,72163,175691,84899,90792,104.2,"高雄市"
"2372","前鎮區",59,1298,78147,193717,95626,98091,104.2,"高雄市"
"2373","旗津區",13,212,10977,28929,14996,13933,104.2,"高雄市"
"2374","小港區",38,697,66084,156177,77901,78276,104.2,"高雄市"
"2375","鳳山一",41,1052,69810,179386,87788,91598,104.2,"高雄市"
"2376","鳳山二",35,1007,66004,175322,86981,88341,104.2,"高雄市"
"2377","林園區",24,525,25426,70477,35819,34658,104.2,"高雄市"
"2378","大寮區",25,747,40949,111269,57265,54004,104.2,"高雄市"
"2379","大樹區",18,376,13324,43246,22217,21029,104.2,"高雄市"
"2380","大社區",9,175,12665,34452,17544,16908,104.2,"高雄市"
"2381","仁武區",16,389,30433,81163,41461,39702,104.2,"高雄市"
"2382","鳥松區",7,192,17539,43800,22298,21502,104.2,"高雄市"
"2383","岡山區",33,540,34473,97808,48663,49145,104.2,"高雄市"
"2384","橋頭區",17,359,13204,37231,18983,18248,104.2,"高雄市"
"2385","燕巢區",11,288,10344,30366,16110,14256,104.2,"高雄市"
"2386","田寮區",10,154,3402,7617,4222,3395,104.2,"高雄市"
"2387","阿蓮區",12,276,9388,29534,14898,14636,104.2,"高雄市"
"2388","路竹區",20,395,16714,53062,27133,25929,104.2,"高雄市"
"2389","湖內區",14,260,10397,29428,15075,14353,104.2,"高雄市"
"2390","茄萣區",15,339,10444,30627,15844,14783,104.2,"高雄市"
"2391","永安區",6,81,5800,14108,7087,7021,104.2,"高雄市"
"2392","彌陀區",12,227,6740,19804,10246,9558,104.2,"高雄市"
"2393","梓官區",15,286,12495,36459,18826,17633,104.2,"高雄市"
"2394","旗山區",21,381,13844,38047,19753,18294,104.2,"高雄市"
"2395","美濃區",19,389,14519,41120,21509,19611,104.2,"高雄市"
"2396","六龜區",12,221,5652,13656,7376,6280,104.2,"高雄市"
"2397","甲仙區",7,103,2373,6401,3392,3009,104.2,"高雄市"
"2398","杉林區",8,143,4834,12509,6811,5698,104.2,"高雄市"
"2399","內門區",18,207,5064,15133,8196,6937,104.2,"高雄市"
"2400","茂林區",3,19,584,1900,938,962,104.2,"高雄市"
"2401","桃源區",8,39,1320,4276,2254,2022,104.2,"高雄市"
"2402","那瑪夏區",3,20,865,3184,1650,1534,104.2,"高雄市"
"2403","高雄市",891,17624,1066924,2779136,1382597,1396539,104.3,"高雄市"
"2404","鹽埕區",21,232,10874,25363,12636,12727,104.3,"高雄市"
"2405","鼓山區",38,722,55659,136048,66062,69986,104.3,"高雄市"
"2406","左營區",39,760,77242,195932,94953,100979,104.3,"高雄市"
"2407","楠梓區",37,803,66391,178785,88271,90514,104.3,"高雄市"
"2408","三民一",41,659,33078,82112,40714,41398,104.3,"高雄市"
"2409","三民二",45,1084,101965,265442,128056,137386,104.3,"高雄市"
"2410","新興區",32,456,22740,52446,25249,27197,104.3,"高雄市"
"2411","前金區",20,263,12539,27651,13300,14351,104.3,"高雄市"
"2412","苓雅區",69,1248,72151,175464,84785,90679,104.3,"高雄市"
"2413","前鎮區",59,1298,78194,193601,95540,98061,104.3,"高雄市"
"2414","旗津區",13,212,10991,28887,14987,13900,104.3,"高雄市"
"2415","小港區",38,697,66094,156086,77848,78238,104.3,"高雄市"
"2416","鳳山一",41,1052,69894,179475,87783,91692,104.3,"高雄市"
"2417","鳳山二",35,1007,66110,175501,87069,88432,104.3,"高雄市"
"2418","林園區",24,525,25428,70451,35795,34656,104.3,"高雄市"
"2419","大寮區",25,747,41011,111332,57273,54059,104.3,"高雄市"
"2420","大樹區",18,376,13331,43222,22216,21006,104.3,"高雄市"
"2421","大社區",9,175,12664,34448,17541,16907,104.3,"高雄市"
"2422","仁武區",16,389,30498,81194,41460,39734,104.3,"高雄市"
"2423","鳥松區",7,192,17527,43748,22271,21477,104.3,"高雄市"
"2424","岡山區",33,540,34477,97794,48648,49146,104.3,"高雄市"
"2425","橋頭區",17,359,13217,37299,19013,18286,104.3,"高雄市"
"2426","燕巢區",11,288,10338,30313,16082,14231,104.3,"高雄市"
"2427","田寮區",10,154,3403,7613,4215,3398,104.3,"高雄市"
"2428","阿蓮區",12,276,9387,29508,14883,14625,104.3,"高雄市"
"2429","路竹區",20,395,16750,53028,27123,25905,104.3,"高雄市"
"2430","湖內區",14,260,10419,29454,15068,14386,104.3,"高雄市"
"2431","茄萣區",15,339,10445,30591,15834,14757,104.3,"高雄市"
"2432","永安區",6,81,5796,14084,7071,7013,104.3,"高雄市"
"2433","彌陀區",12,227,6753,19786,10235,9551,104.3,"高雄市"
"2434","梓官區",15,286,12499,36424,18827,17597,104.3,"高雄市"
"2435","旗山區",21,381,13841,38002,19718,18284,104.3,"高雄市"
"2436","美濃區",19,389,14544,41101,21503,19598,104.3,"高雄市"
"2437","六龜區",12,221,5645,13628,7361,6267,104.3,"高雄市"
"2438","甲仙區",7,103,2373,6370,3383,2987,104.3,"高雄市"
"2439","杉林區",8,143,4826,12493,6806,5687,104.3,"高雄市"
"2440","內門區",18,207,5063,15123,8190,6933,104.3,"高雄市"
"2441","茂林區",3,19,580,1888,934,954,104.3,"高雄市"
"2442","桃源區",8,39,1323,4277,2252,2025,104.3,"高雄市"
"2443","那瑪夏區",3,20,864,3172,1642,1530,104.3,"高雄市"
"2444","高雄市",891,17624,1067459,2778914,1382344,1396570,104.4,"高雄市"
"2445","鹽埕區",21,232,10855,25307,12616,12691,104.4,"高雄市"
"2446","鼓山區",38,722,55675,136017,66061,69956,104.4,"高雄市"
"2447","左營區",39,760,77294,195896,94898,100998,104.4,"高雄市"
"2448","楠梓區",37,803,66525,179030,88366,90664,104.4,"高雄市"
"2449","三民一",41,659,33059,82016,40656,41360,104.4,"高雄市"
"2450","三民二",45,1084,102000,265466,128064,137402,104.4,"高雄市"
"2451","新興區",32,456,22734,52397,25228,27169,104.4,"高雄市"
"2452","前金區",20,263,12549,27635,13286,14349,104.4,"高雄市"
"2453","苓雅區",69,1248,72168,175326,84732,90594,104.4,"高雄市"
"2454","前鎮區",59,1298,78191,193493,95484,98009,104.4,"高雄市"
"2455","旗津區",13,212,10993,28891,14988,13903,104.4,"高雄市"
"2456","小港區",38,697,66154,156074,77843,78231,104.4,"高雄市"
"2457","鳳山一",41,1052,69935,179528,87769,91759,104.4,"高雄市"
"2458","鳳山二",35,1007,66192,175573,87079,88494,104.4,"高雄市"
"2459","林園區",24,525,25437,70455,35797,34658,104.4,"高雄市"
"2460","大寮區",25,747,41029,111368,57269,54099,104.4,"高雄市"
"2461","大樹區",18,376,13337,43222,22208,21014,104.4,"高雄市"
"2462","大社區",9,175,12656,34458,17540,16918,104.4,"高雄市"
"2463","仁武區",16,389,30552,81339,41565,39774,104.4,"高雄市"
"2464","鳥松區",7,192,17551,43787,22300,21487,104.4,"高雄市"
